covered_points,tot_points,k
26,693,5
26,693,5
28,693,5
20,693,5
11,693,5
16,693,5
20,693,5
31,693,5
19,693,5
24,693,5
25,693,5
26,693,5
19,693,5
28,693,5
34,693,5
17,693,5
27,693,5
34,693,5
28,693,5
27,693,5
25,693,5
32,693,5
27,693,5
24,693,5
28,693,5
24,693,5
31,693,5
21,693,5
28,693,5
30,693,5
33,693,5
21,693,5
21,693,5
21,693,5
29,693,5
19,693,5
27,693,5
33,693,5
20,693,5
23,693,5
22,693,5
21,693,5
30,693,5
35,693,5
40,693,5
29,693,5
31,693,5
25,693,5
31,693,5
27,693,5
33,693,5
25,693,5
30,693,5
33,693,5
10,693,5
28,693,5
25,693,5
19,693,5
26,693,5
27,693,5
38,693,5
37,693,5
33,693,5
24,693,5
24,693,5
30,693,5
27,693,5
36,693,5
27,693,5
28,693,5
35,693,5
24,693,5
41,693,5
21,693,5
27,693,5
24,693,5
24,693,5
33,693,5
23,693,5
22,693,5
35,693,5
35,693,5
18,693,5
20,693,5
47,693,5
33,693,5
23,693,5
23,693,5
23,693,5
21,693,5
24,693,5
21,693,5
29,693,5
29,693,5
24,693,5
21,693,5
25,693,5
25,693,5
27,693,5
26,693,5
32,693,5
20,693,5
22,693,5
25,693,5
22,693,5
26,693,5
36,693,5
22,693,5
25,693,5
32,693,5
30,693,5
19,693,5
20,693,5
15,693,5
36,693,5
15,693,5
23,693,5
27,693,5
24,693,5
39,693,5
27,693,5
24,693,5
22,693,5
27,693,5
29,693,5
28,693,5
29,693,5
39,693,5
33,693,5
34,693,5
16,693,5
24,693,5
27,693,5
28,693,5
30,693,5
29,693,5
37,693,5
22,693,5
19,693,5
33,693,5
30,693,5
27,693,5
32,693,5
28,693,5
25,693,5
24,693,5
36,693,5
30,693,5
25,693,5
30,693,5
29,693,5
32,693,5
21,693,5
22,693,5
24,693,5
28,693,5
25,693,5
19,693,5
27,693,5
30,693,5
29,693,5
16,693,5
21,693,5
15,693,5
26,693,5
22,693,5
36,693,5
24,693,5
26,693,5
33,693,5
21,693,5
27,693,5
42,693,5
21,693,5
25,693,5
10,693,5
37,693,5
23,693,5
15,693,5
28,693,5
28,693,5
17,693,5
30,693,5
20,693,5
24,693,5
22,693,5
24,693,5
37,693,5
22,693,5
24,693,5
19,693,5
23,693,5
30,693,5
27,693,5
23,693,5
21,693,5
19,693,5
25,693,5
25,693,5
30,693,5
26,693,5
27,693,5
20,693,5
29,693,5
32,693,5
29,693,5
21,693,5
25,693,5
25,693,5
28,693,5
13,693,5
14,693,5
27,693,5
32,693,5
12,693,5
30,693,5
21,693,5
17,693,5
18,693,5
26,693,5
28,693,5
34,693,5
20,693,5
25,693,5
31,693,5
22,693,5
28,693,5
30,693,5
35,693,5
34,693,5
25,693,5
15,693,5
33,693,5
26,693,5
21,693,5
19,693,5
33,693,5
22,693,5
16,693,5
27,693,5
33,693,5
36,693,5
24,693,5
24,693,5
31,693,5
34,693,5
18,693,5
23,693,5
12,693,5
32,693,5
31,693,5
30,693,5
29,693,5
20,693,5
25,693,5
24,693,5
30,693,5
28,693,5
22,693,5
26,693,5
23,693,5
17,693,5
30,693,5
19,693,5
22,693,5
19,693,5
25,693,5
16,693,5
27,693,5
27,693,5
26,693,5
25,693,5
32,693,5
28,693,5
22,693,5
29,693,5
40,693,5
14,693,5
42,693,5
25,693,5
24,693,5
22,693,5
33,693,5
24,693,5
22,693,5
35,693,5
39,693,5
26,693,5
28,693,5
19,693,5
37,693,5
28,693,5
21,693,5
27,693,5
22,693,5
36,693,5
32,693,5
7,693,5
21,693,5
26,693,5
18,693,5
31,693,5
26,693,5
20,693,5
25,693,5
29,693,5
22,693,5
25,693,5
24,693,5
24,693,5
27,693,5
23,693,5
20,693,5
25,693,5
38,693,5
31,693,5
35,693,5
18,693,5
20,693,5
19,693,5
15,693,5
22,693,5
21,693,5
29,693,5
28,693,5
21,693,5
26,693,5
31,693,5
22,693,5
28,693,5
28,693,5
38,693,5
23,693,5
32,693,5
26,693,5
17,693,5
28,693,5
24,693,5
41,693,5
33,693,5
18,693,5
19,693,5
24,693,5
16,693,5
23,693,5
27,693,5
16,693,5
18,693,5
28,693,5
23,693,5
28,693,5
37,693,5
30,693,5
31,693,5
30,693,5
18,693,5
27,693,5
24,693,5
15,693,5
19,693,5
31,693,5
34,693,5
35,693,5
34,693,5
21,693,5
31,693,5
28,693,5
24,693,5
16,693,5
19,693,5
24,693,5
34,693,5
32,693,5
25,693,5
23,693,5
26,693,5
29,693,5
33,693,5
28,693,5
28,693,5
24,693,5
25,693,5
32,693,5
19,693,5
30,693,5
26,693,5
19,693,5
30,693,5
27,693,5
12,693,5
14,693,5
36,693,5
26,693,5
34,693,5
27,693,5
33,693,5
23,693,5
35,693,5
25,693,5
32,693,5
27,693,5
30,693,5
24,693,5
17,693,5
27,693,5
33,693,5
30,693,5
26,693,5
16,693,5
23,693,5
22,693,5
29,693,5
25,693,5
23,693,5
19,693,5
32,693,5
19,693,5
31,693,5
31,693,5
28,693,5
30,693,5
23,693,5
26,693,5
29,693,5
27,693,5
14,693,5
26,693,5
14,693,5
27,693,5
23,693,5
45,693,5
30,693,5
31,693,5
26,693,5
27,693,5
29,693,5
20,693,5
17,693,5
27,693,5
18,693,5
24,693,5
28,693,5
27,693,5
41,693,5
28,693,5
15,693,5
27,693,5
29,693,5
31,693,5
38,693,5
23,693,5
29,693,5
28,693,5
31,693,5
26,693,5
24,693,5
28,693,5
23,693,5
21,693,5
32,693,5
29,693,5
30,693,5
27,693,5
26,693,5
19,693,5
32,693,5
20,693,5
45,693,5
27,693,5
38,693,5
20,693,5
27,693,5
21,693,5
17,693,5
34,693,5
19,693,5
29,693,5
18,693,5
23,693,5
22,693,5
17,693,5
29,693,5
20,693,5
29,693,5
36,693,5
24,693,5
31,693,5
25,693,5
31,693,5
26,693,5
23,693,5
26,693,5
23,693,5
43,693,5
34,693,5
17,693,5
18,693,5
34,693,5
13,693,5
16,693,5
27,693,5
25,693,5
21,693,5
16,693,5
25,693,5
24,693,5
23,693,5
34,693,5
32,693,5
24,693,5
26,693,5
32,693,5
33,693,5
23,693,5
21,693,5
36,693,5
23,693,5
26,693,5
22,693,5
37,693,5
30,693,5
25,693,5
27,693,5
23,693,5
26,693,5
31,693,5
18,693,5
26,693,5
28,693,5
29,693,5
17,693,5
27,693,5
34,693,5
25,693,5
34,693,5
30,693,5
19,693,5
23,693,5
30,693,5
29,693,5
35,693,5
44,693,5
18,693,5
29,693,5
32,693,5
23,693,5
24,693,5
24,693,5
31,693,5
28,693,5
28,693,5
23,693,5
23,693,5
25,693,5
32,693,5
20,693,5
29,693,5
25,693,5
29,693,5
29,693,5
29,693,5
20,693,5
28,693,5
24,693,5
27,693,5
24,693,5
23,693,5
36,693,5
16,693,5
28,693,5
31,693,5
32,693,5
36,693,5
25,693,5
29,693,5
22,693,5
31,693,5
21,693,5
37,693,5
18,693,5
18,693,5
33,693,5
24,693,5
25,693,5
32,693,5
20,693,5
27,693,5
28,693,5
30,693,5
17,693,5
22,693,5
38,693,5
20,693,5
14,693,5
33,693,5
24,693,5
28,693,5
31,693,5
24,693,5
34,693,5
23,693,5
21,693,5
29,693,5
30,693,5
35,693,5
27,693,5
32,693,5
25,693,5
24,693,5
11,693,5
27,693,5
26,693,5
23,693,5
33,693,5
23,693,5
22,693,5
23,693,5
31,693,5
24,693,5
39,693,5
17,693,5
24,693,5
34,693,5
26,693,5
35,693,5
26,693,5
23,693,5
23,693,5
26,693,5
25,693,5
25,693,5
22,693,5
21,693,5
23,693,5
23,693,5
29,693,5
27,693,5
24,693,5
25,693,5
24,693,5
45,693,5
29,693,5
31,693,5
23,693,5
29,693,5
24,693,5
36,693,5
25,693,5
23,693,5
35,693,5
17,693,5
23,693,5
26,693,5
21,693,5
36,693,5
35,693,5
26,693,5
33,693,5
21,693,5
37,693,5
21,693,5
26,693,5
18,693,5
17,693,5
25,693,5
16,693,5
31,693,5
30,693,5
34,693,5
27,693,5
18,693,5
