covered_points,tot_points,k
20,1114,3
32,1114,3
16,1114,3
28,1114,3
32,1114,5
45,1114,5
41,1114,5
47,1114,5
37,1114,5
29,1114,5
51,1114,5
38,1114,5
59,1114,5
60,1114,5
52,1114,5
50,1114,5
47,1114,5
41,1114,5
36,1114,5
49,1114,5
27,1114,5
56,1114,5
44,1114,5
34,1114,5
37,1114,5
47,1114,5
43,1114,5
35,1114,5
46,1114,5
33,1114,5
35,1114,5
39,1114,5
30,1114,5
30,1114,5
41,1114,5
39,1114,5
31,1114,5
52,1114,5
36,1114,5
32,1114,5
37,1114,5
44,1114,5
32,1114,5
49,1114,5
52,1114,5
36,1114,5
56,1114,5
35,1114,5
58,1114,5
44,1114,5
31,1114,5
51,1114,5
41,1114,5
37,1114,5
44,1114,5
50,1114,5
28,1114,5
40,1114,5
56,1114,5
50,1114,5
43,1114,5
37,1114,5
50,1114,5
50,1114,5
36,1114,5
37,1114,5
45,1114,5
45,1114,5
40,1114,5
38,1114,5
45,1114,5
37,1114,5
38,1114,5
47,1114,5
42,1114,5
42,1114,5
41,1114,5
52,1114,5
51,1114,5
61,1114,5
43,1114,5
37,1114,5
46,1114,5
53,1114,5
47,1114,5
43,1114,5
46,1114,5
36,1114,5
39,1114,5
30,1114,5
42,1114,5
51,1114,5
43,1114,5
36,1114,5
46,1114,5
50,1114,5
45,1114,5
40,1114,5
43,1114,5
32,1114,5
49,1114,5
26,1114,5
46,1114,5
51,1114,5
60,1114,5
42,1114,5
41,1114,5
41,1114,5
40,1114,5
35,1114,5
45,1114,5
46,1114,5
41,1114,5
43,1114,5
48,1114,5
56,1114,5
46,1114,5
45,1114,5
38,1114,5
33,1114,5
43,1114,5
48,1114,5
45,1114,5
53,1114,5
50,1114,5
30,1114,5
30,1114,5
38,1114,5
37,1114,5
47,1114,5
43,1114,5
44,1114,5
46,1114,5
35,1114,5
40,1114,5
46,1114,5
49,1114,5
53,1114,5
47,1114,5
35,1114,5
41,1114,5
46,1114,5
46,1114,5
43,1114,5
49,1114,5
56,1114,5
38,1114,5
46,1114,5
36,1114,5
42,1114,5
40,1114,5
45,1114,5
53,1114,5
32,1114,5
37,1114,5
43,1114,5
46,1114,5
34,1114,5
38,1114,5
42,1114,5
40,1114,5
50,1114,5
40,1114,5
53,1114,5
41,1114,5
41,1114,5
48,1114,5
49,1114,5
37,1114,5
45,1114,5
46,1114,5
48,1114,5
45,1114,5
44,1114,5
42,1114,5
44,1114,5
46,1114,5
43,1114,5
41,1114,5
45,1114,5
47,1114,5
54,1114,5
27,1114,5
63,1114,5
39,1114,5
50,1114,5
40,1114,5
37,1114,5
41,1114,5
51,1114,5
46,1114,5
43,1114,5
46,1114,5
40,1114,5
39,1114,5
46,1114,5
37,1114,5
50,1114,5
42,1114,5
41,1114,5
55,1114,5
27,1114,5
43,1114,5
32,1114,5
33,1114,5
53,1114,5
41,1114,5
41,1114,5
39,1114,5
55,1114,5
47,1114,5
50,1114,5
44,1114,5
29,1114,5
45,1114,5
28,1114,5
36,1114,5
50,1114,5
46,1114,5
31,1114,5
40,1114,5
35,1114,5
47,1114,5
34,1114,5
57,1114,5
45,1114,5
40,1114,5
45,1114,5
36,1114,5
39,1114,5
31,1114,5
47,1114,5
40,1114,5
46,1114,5
42,1114,5
36,1114,5
47,1114,5
54,1114,5
53,1114,5
47,1114,5
39,1114,5
52,1114,5
44,1114,5
35,1114,5
38,1114,5
45,1114,5
42,1114,5
38,1114,5
51,1114,5
61,1114,5
31,1114,5
42,1114,5
38,1114,5
42,1114,5
50,1114,5
48,1114,5
49,1114,5
42,1114,5
44,1114,5
39,1114,5
46,1114,5
40,1114,5
39,1114,5
43,1114,5
43,1114,5
39,1114,5
34,1114,5
40,1114,5
41,1114,5
29,1114,5
41,1114,5
32,1114,5
44,1114,5
38,1114,5
31,1114,5
46,1114,5
47,1114,5
48,1114,5
42,1114,5
37,1114,5
56,1114,5
44,1114,5
46,1114,5
57,1114,5
53,1114,5
48,1114,5
42,1114,5
29,1114,5
40,1114,5
46,1114,5
43,1114,5
37,1114,5
35,1114,5
51,1114,5
26,1114,5
40,1114,5
48,1114,5
50,1114,5
37,1114,5
58,1114,5
48,1114,5
43,1114,5
37,1114,5
60,1114,5
37,1114,5
53,1114,5
44,1114,5
49,1114,5
36,1114,5
43,1114,5
55,1114,5
40,1114,5
52,1114,5
47,1114,5
46,1114,5
40,1114,5
43,1114,5
50,1114,5
46,1114,5
46,1114,5
52,1114,5
48,1114,5
52,1114,5
37,1114,5
56,1114,5
49,1114,5
42,1114,5
56,1114,5
46,1114,5
53,1114,5
36,1114,5
45,1114,5
42,1114,5
45,1114,5
43,1114,5
33,1114,5
50,1114,5
57,1114,5
42,1114,5
54,1114,5
46,1114,5
35,1114,5
26,1114,5
45,1114,5
47,1114,5
47,1114,5
40,1114,5
48,1114,5
48,1114,5
38,1114,5
34,1114,5
33,1114,5
50,1114,5
33,1114,5
53,1114,5
43,1114,5
35,1114,5
32,1114,5
47,1114,5
47,1114,5
33,1114,5
48,1114,5
44,1114,5
35,1114,5
26,1114,5
32,1114,5
31,1114,5
50,1114,5
45,1114,5
47,1114,5
56,1114,5
33,1114,5
38,1114,5
33,1114,5
43,1114,5
43,1114,5
36,1114,5
28,1114,5
39,1114,5
52,1114,5
49,1114,5
51,1114,5
48,1114,5
38,1114,5
52,1114,5
30,1114,5
35,1114,5
42,1114,5
19,1114,5
37,1114,5
37,1114,5
40,1114,5
40,1114,5
44,1114,5
48,1114,5
43,1114,5
41,1114,5
35,1114,5
52,1114,5
45,1114,5
46,1114,5
40,1114,5
41,1114,5
44,1114,5
50,1114,5
36,1114,5
45,1114,5
56,1114,5
38,1114,5
45,1114,5
29,1114,5
46,1114,5
53,1114,5
43,1114,5
31,1114,5
43,1114,5
41,1114,5
41,1114,5
47,1114,5
31,1114,5
38,1114,5
59,1114,5
62,1114,5
49,1114,5
44,1114,5
48,1114,5
42,1114,5
33,1114,5
45,1114,5
46,1114,5
55,1114,5
44,1114,5
43,1114,5
36,1114,5
39,1114,5
44,1114,5
46,1114,5
35,1114,5
38,1114,5
48,1114,5
42,1114,5
37,1114,5
37,1114,5
60,1114,5
46,1114,5
37,1114,5
33,1114,5
31,1114,5
40,1114,5
53,1114,5
52,1114,5
50,1114,5
35,1114,5
43,1114,5
41,1114,5
53,1114,5
36,1114,5
52,1114,5
39,1114,5
54,1114,5
44,1114,5
44,1114,5
44,1114,5
42,1114,5
47,1114,5
34,1114,5
29,1114,5
40,1114,5
45,1114,5
50,1114,5
38,1114,5
51,1114,5
41,1114,5
53,1114,5
46,1114,5
32,1114,5
41,1114,5
37,1114,5
41,1114,5
58,1114,5
59,1114,5
42,1114,5
63,1114,5
41,1114,5
47,1114,5
41,1114,5
48,1114,5
37,1114,5
54,1114,5
49,1114,5
33,1114,5
47,1114,5
39,1114,5
60,1114,5
39,1114,5
44,1114,5
43,1114,5
53,1114,5
39,1114,5
47,1114,5
40,1114,5
46,1114,5
42,1114,5
44,1114,5
47,1114,5
46,1114,5
66,1114,5
38,1114,5
38,1114,5
43,1114,5
34,1114,5
42,1114,5
38,1114,5
47,1114,5
36,1114,5
36,1114,5
39,1114,5
52,1114,5
54,1114,5
60,1114,5
43,1114,5
49,1114,5
45,1114,5
44,1114,5
36,1114,5
41,1114,5
43,1114,5
39,1114,5
39,1114,5
47,1114,5
39,1114,5
31,1114,5
28,1114,5
33,1114,5
42,1114,5
63,1114,5
35,1114,5
43,1114,5
36,1114,5
38,1114,5
38,1114,5
36,1114,5
36,1114,5
56,1114,5
43,1114,5
60,1114,5
49,1114,5
42,1114,5
34,1114,5
42,1114,5
43,1114,5
40,1114,5
41,1114,5
42,1114,5
43,1114,5
37,1114,5
31,1114,5
42,1114,5
42,1114,5
58,1114,5
44,1114,5
54,1114,5
33,1114,5
38,1114,5
43,1114,5
43,1114,5
38,1114,5
48,1114,5
52,1114,5
44,1114,5
42,1114,5
44,1114,5
37,1114,5
34,1114,5
35,1114,5
51,1114,5
32,1114,5
38,1114,5
30,1114,5
45,1114,5
37,1114,5
53,1114,5
39,1114,5
35,1114,5
39,1114,5
34,1114,5
27,1114,5
41,1114,5
29,1114,5
40,1114,5
56,1114,5
33,1114,5
38,1114,5
40,1114,5
41,1114,5
62,1114,5
34,1114,5
53,1114,5
43,1114,5
35,1114,5
33,1114,5
48,1114,5
40,1114,5
39,1114,5
35,1114,5
48,1114,5
51,1114,5
39,1114,5
43,1114,5
40,1114,5
46,1114,5
29,1114,5
55,1114,5
41,1114,5
40,1114,5
48,1114,5
48,1114,5
37,1114,5
62,1114,5
23,1114,5
52,1114,5
49,1114,5
39,1114,5
41,1114,5
38,1114,5
54,1114,5
50,1114,5
42,1114,5
39,1114,5
52,1114,5
34,1114,5
35,1114,5
43,1114,5
34,1114,5
45,1114,5
48,1114,5
39,1114,5
51,1114,5
42,1114,5
41,1114,5
51,1114,5
43,1114,5
37,1114,5
35,1114,5
26,1114,5
48,1114,5
36,1114,5
50,1114,5
31,1114,5
44,1114,5
37,1114,5
53,1114,5
43,1114,5
23,1114,5
41,1114,5
40,1114,5
47,1114,5
42,1114,5
43,1114,5
59,1114,5
39,1114,5
48,1114,5
43,1114,5
48,1114,5
44,1114,5
46,1114,5
45,1114,5
54,1114,5
34,1114,5
39,1114,5
20,1114,5
40,1114,5
35,1114,5
38,1114,5
33,1114,5
36,1114,5
40,1114,5
34,1114,5
49,1114,5
51,1114,5
30,1114,5
65,1114,5
57,1114,5
20,1114,5
52,1114,5
37,1114,5
49,1114,5
44,1114,5
45,1114,5
61,1114,5
36,1114,5
32,1114,5
52,1114,5
39,1114,5
36,1114,5
40,1114,5
51,1114,5
39,1114,5
50,1114,5
39,1114,5
52,1114,5
45,1114,5
45,1114,5
43,1114,5
41,1114,5
42,1114,5
41,1114,5
48,1114,5
39,1114,5
45,1114,5
37,1114,5
38,1114,5
32,1114,5
43,1114,5
45,1114,5
50,1114,5
50,1114,5
48,1114,5
30,1114,5
45,1114,5
45,1114,5
37,1114,5
27,1114,5
41,1114,5
46,1114,5
41,1114,5
33,1114,5
58,1114,5
41,1114,5
33,1114,5
37,1114,5
47,1114,5
43,1114,5
52,1114,5
45,1114,5
48,1114,5
43,1114,5
44,1114,5
46,1114,5
35,1114,5
54,1114,5
32,1114,5
52,1114,5
43,1114,5
37,1114,5
42,1114,5
28,1114,5
48,1114,5
40,1114,5
41,1114,5
52,1114,5
34,1114,5
36,1114,5
34,1114,5
40,1114,5
46,1114,5
41,1114,5
32,1114,5
38,1114,5
41,1114,5
47,1114,5
38,1114,5
49,1114,5
47,1114,5
54,1114,5
42,1114,5
34,1114,5
45,1114,5
40,1114,5
43,1114,5
42,1114,5
34,1114,5
43,1114,5
41,1114,5
33,1114,5
40,1114,5
43,1114,5
41,1114,5
42,1114,5
50,1114,5
44,1114,5
35,1114,5
37,1114,5
40,1114,5
41,1114,5
38,1114,5
32,1114,5
44,1114,5
43,1114,5
32,1114,5
35,1114,5
34,1114,5
50,1114,5
29,1114,5
48,1114,5
42,1114,5
50,1114,5
57,1114,5
46,1114,5
52,1114,5
44,1114,5
47,1114,5
42,1114,5
33,1114,5
40,1114,5
46,1114,5
38,1114,5
33,1114,5
33,1114,5
36,1114,5
44,1114,5
42,1114,5
36,1114,5
43,1114,5
45,1114,5
40,1114,5
33,1114,5
32,1114,5
32,1114,5
48,1114,5
43,1114,5
38,1114,5
46,1114,5
61,1114,5
30,1114,5
38,1114,5
34,1114,5
26,1114,5
53,1114,5
41,1114,5
34,1114,5
53,1114,5
37,1114,5
42,1114,5
48,1114,5
37,1114,5
38,1114,5
48,1114,5
43,1114,5
50,1114,5
32,1114,5
42,1114,5
42,1114,5
44,1114,5
55,1114,5
47,1114,5
51,1114,5
37,1114,5
56,1114,5
56,1114,5
50,1114,5
57,1114,5
37,1114,5
41,1114,5
45,1114,5
35,1114,5
47,1114,5
44,1114,5
35,1114,5
51,1114,5
58,1114,5
36,1114,5
40,1114,5
40,1114,5
37,1114,5
30,1114,5
38,1114,5
40,1114,5
28,1114,5
46,1114,5
54,1114,5
53,1114,5
35,1114,5
45,1114,5
43,1114,5
47,1114,5
42,1114,5
44,1114,5
35,1114,5
45,1114,5
31,1114,5
46,1114,5
47,1114,5
30,1114,5
42,1114,5
55,1114,5
53,1114,5
45,1114,5
47,1114,5
37,1114,5
39,1114,5
50,1114,5
56,1114,5
46,1114,5
35,1114,5
40,1114,5
43,1114,5
47,1114,5
50,1114,5
54,1114,5
52,1114,5
39,1114,5
38,1114,5
34,1114,5
37,1114,5
39,1114,5
40,1114,5
44,1114,5
45,1114,5
38,1114,5
41,1114,5
47,1114,5
41,1114,5
48,1114,5
53,1114,5
55,1114,5
41,1114,5
49,1114,5
43,1114,5
34,1114,5
40,1114,5
51,1114,5
50,1114,5
32,1114,5
41,1114,5
41,1114,5
52,1114,5
44,1114,5
43,1114,5
47,1114,5
41,1114,5
39,1114,5
42,1114,5
41,1114,5
33,1114,5
48,1114,5
36,1114,5
31,1114,5
53,1114,5
53,1114,5
42,1114,5
49,1114,5
39,1114,5
44,1114,5
33,1114,5
29,1114,5
46,1114,5
43,1114,5
36,1114,5
36,1114,5
42,1114,5
33,1114,5
40,1114,5
31,1114,5
51,1114,5
38,1114,5
52,1114,5
52,1114,5
33,1114,5
39,1114,5
48,1114,5
47,1114,5
32,1114,5
45,1114,5
36,1114,5
41,1114,5
61,1114,5
46,1114,5
45,1114,5
41,1114,5
42,1114,5
46,1114,5
47,1114,5
36,1114,5
48,1114,5
41,1114,5
50,1114,5
37,1114,5
51,1114,5
30,1114,5
43,1114,5
43,1114,5
42,1114,5
33,1114,5
46,1114,5
47,1114,5
37,1114,5
38,1114,5
34,1114,5
40,1114,5
25,1114,5
30,1114,5
41,1114,5
40,1114,5
44,1114,5
52,1114,5
40,1114,5
39,1114,5
38,1114,5
48,1114,5
33,1114,5
50,1114,5
38,1114,5
37,1114,5
